2.602900000000000091e+03 3.925537674621508017e+02 3.223820735055229481e+00
2.602920000000000073e+03 3.926178861143266090e+02 3.186979583528867011e+00
2.602940000000000055e+03 3.926812225945934074e+02 3.146548680404693155e+00
2.602960000000000036e+03 3.927437633511884201e+02 3.108420588173761434e+00
2.602980000000000018e+03 3.928056159563824394e+02 3.078774810213740665e+00
2.603000000000000000e+03 3.928670125191488296e+02 3.063850456786291865e+00
2.603019999999999982e+03 3.929283088884009203e+02 3.069753249632769965e+00
2.603039999999999964e+03 3.929899803618791907e+02 3.102299117704483855e+00
2.603059999999999945e+03 3.930526145950104819e+02 3.166889158051433117e+00
2.603079999999999927e+03 3.931169022321659554e+02 3.268404513544445944e+00
2.603099999999999909e+03 3.931836255034345982e+02 3.411105073389374187e+00
2.603119999999999891e+03 3.932536446777502874e+02 3.598513140316351500e+00
2.603139999999999873e+03 3.933278818752336292e+02 3.833262488765068365e+00
2.603159999999999854e+03 3.934073013644198795e+02 4.116895086307384766e+00
2.603179999999999836e+03 3.934928851571532959e+02 4.449593203936385244e+00
2.603200000000000273e+03 3.935856025741761073e+02 4.829844238731152650e+00
2.603220000000000255e+03 3.936863725262896878e+02 5.254052237845766804e+00
2.603240000000000236e+03 3.937960177785704445e+02 5.716132824084376729e+00
2.603260000000000218e+03 3.939152114941564946e+02 6.207159756969566899e+00
2.603280000000000200e+03 3.940444180166779802e+02 6.715163308999163583e+00
2.603300000000000182e+03 3.941838322117725397e+02 7.225209266905204153e+00
2.603320000000000164e+03 3.943333243196783542e+02 7.719893328253906617e+00
2.603340000000000146e+03 3.944923997833776639e+02 8.180353796305318781e+00
2.603360000000000127e+03 3.946601846958846522e+02 8.587814943062259232e+00
2.603380000000000109e+03 3.948354465482102569e+02 8.925539379451725708e+00
2.603400000000000091e+03 3.950166558864735862e+02 9.180906780456375316e+00
2.603420000000000073e+03 3.952020875045007529e+02 9.347218425870218894e+00
2.603440000000000055e+03 3.953899515500782513e+02 9.424814360985930506e+00
2.603460000000000036e+03 3.955785373135713030e+02 9.421207278620473247e+00
2.603480000000000018e+03 3.957663493348770203e+02 9.350176071575699410e+00
2.603500000000000000e+03 3.959522162616829064e+02 9.230006233732602539e+00
2.603519999999999982e+03 3.961353590304971135e+02 9.081250089612774801e+00
2.603539999999999964e+03 3.963154129721253867e+02 8.924427902986288075e+00
2.603559999999999945e+03 3.964924063682228734e+02 8.778016561029083675e+00
2.603579999999999927e+03 3.966667034896833002e+02 8.656930238335419858e+00
2.603599999999999909e+03 3.968389227719726478e+02 8.571555676433758819e+00
2.603619999999999891e+03 3.970098409751976192e+02 8.527302602557460531e+00
2.603639999999999873e+03 3.971802928459489976e+02 8.524589398446563493e+00
2.603659999999999854e+03 3.973510741810402465e+02 8.559186676417263939e+00
2.603679999999999836e+03 3.975228548973852298e+02 8.622868590977915915e+00
2.603700000000000273e+03 3.976961079837624311e+02 8.704346336219028757e+00
2.603720000000000255e+03 3.978710597768258594e+02 8.790463114178635351e+00
2.603740000000000236e+03 3.980476664383858747e+02 8.867606156371582671e+00
2.603760000000000218e+03 3.982256200271556281e+02 8.923237561499794523e+00
2.603780000000000200e+03 3.984043852239934722e+02 8.947392558728923362e+00
2.603800000000000182e+03 3.985832639779252418e+02 8.933944317533226709e+00
2.603820000000000164e+03 3.987614814942953103e+02 8.881438957659410605e+00
2.603840000000000146e+03 3.989382833326376954e+02 8.793358343064165084e+00
2.603860000000000127e+03 3.991130316019712723e+02 8.677767729168667898e+00
2.603880000000000109e+03 3.992852884634302768e+02 8.546420364287401483e+00
2.603900000000000091e+03 3.994548776013990619e+02 8.413481061115243520e+00
2.603920000000000073e+03 3.996219180159935149e+02 8.294069721401887918e+00
2.603940000000000055e+03 3.997868284832935615e+02 8.202810193269042927e+00
2.603960000000000036e+03 3.999503041692533998e+02 8.152513463932438142e+00
2.603980000000000018e+03 4.001132688160345197e+02 8.153056638377591980e+00
2.604000000000000000e+03 4.002768065529224373e+02 8.210464096261889111e+00
2.604019999999999982e+03 4.004420772041945611e+02 8.326173246619090307e+00
2.604039999999999964e+03 4.006102186621447458e+02 8.496475382922104913e+00
2.604059999999999945e+03 4.007822400669974741e+02 8.712168185673366594e+00
2.604079999999999927e+03 4.009589108701145506e+02 8.958509371351837558e+00
2.604099999999999909e+03 4.011406531803162352e+02 9.215620937679267044e+00
2.604119999999999891e+03 4.013274481220417442e+02 9.459513280012968650e+00
2.604139999999999873e+03 4.015187699801222152e+02 9.663848636205118581e+00
2.604159999999999854e+03 4.017135629582301135e+02 9.802420860710119754e+00
2.604179999999999836e+03 4.019102728836776350e+02 9.852107727196091957e+00
2.604200000000000273e+03 4.021069388487077276e+02 9.795815936737154672e+00
2.604220000000000255e+03 4.023013385493030114e+02 9.624801398135764074e+00
2.604240000000000236e+03 4.024911689629248031e+02 9.339806725978132107e+00
2.604260000000000218e+03 4.026742352741437685e+02 8.950732671044399069e+00
2.604280000000000200e+03 4.028486191555376763e+02 8.474955039213638130e+00
2.604300000000000182e+03 4.030128035168671090e+02 7.934750138557428834e+00
2.604320000000000164e+03 4.031657419833861127e+02 7.354449369791392854e+00
2.604340000000000146e+03 4.033068736725614372e+02 6.757893594528712633e+00
2.604360000000000127e+03 4.034360932326437137e+02 6.166544489683283281e+00
2.604380000000000109e+03 4.035536908048334794e+02 5.598365449506108149e+00
2.604400000000000091e+03 4.036602767567492265e+02 5.067392958823956128e+00
2.604420000000000073e+03 4.037567032700726486e+02 4.583816696170043947e+00
2.604440000000000055e+03 4.038439909191961874e+02 4.154366595999098521e+00
2.604460000000000036e+03 4.039232645909174266e+02 3.782835151054536826e+00
2.604480000000000018e+03 4.039957001551168787e+02 3.470614489509526557e+00
2.604500000000000000e+03 4.040624814022077658e+02 3.217178123962736613e+00
2.604519999999999982e+03 4.041247657847802657e+02 3.020477169062141698e+00
2.604539999999999964e+03 4.041836571849635220e+02 2.877248073293219299e+00
2.604559999999999945e+03 4.042401840545776395e+02 2.783244481903744738e+00
2.604579999999999927e+03 4.042952815973339966e+02 2.733414008734173173e+00
2.604599999999999909e+03 4.043497771240248539e+02 2.722042311920561453e+00
2.604619999999999891e+03 4.044043781454063264e+02 2.742885912538106208e+00
2.604639999999999873e+03 4.044596631615081037e+02 2.789311910061403665e+00
2.604659999999999854e+03 4.045160754336024524e+02 2.854458218496930488e+00
2.604679999999999836e+03 4.045739202364086964e+02 2.931422343018491361e+00
2.604700000000000273e+03 4.046333661924250578e+02 3.013480364958114333e+00
2.604720000000000255e+03 4.046944512494731043e+02 3.094330942479886826e+00
2.604740000000000236e+03 4.047570936940010142e+02 3.168352286237123838e+00
2.604760000000000218e+03 4.048211082878603406e+02 3.230854209103870556e+00
2.604780000000000200e+03 4.048862272171836594e+02 3.278303580962297126e+00
2.604800000000000182e+03 4.049521250993452099e+02 3.308500860427945778e+00
2.604820000000000164e+03 4.050184468627134038e+02 3.320688204936676602e+00
2.604840000000000146e+03 4.050848369913134093e+02 3.315576465414203700e+00
2.604860000000000127e+03 4.051509684602915513e+02 3.295287459867973112e+00
2.604880000000000109e+03 4.052165697133284539e+02 3.263218041456236396e+00
2.604900000000000091e+03 4.052814482740992048e+02 3.223840387943476049e+00
2.604920000000000073e+03 4.053455098628371047e+02 3.182462169793463858e+00
2.604940000000000055e+03 4.054087725765593291e+02 3.144967209948791531e+00
2.604960000000000036e+03 4.054713757979917546e+02 3.117562166380056343e+00
2.604980000000000018e+03 4.055335843315129978e+02 3.106543825294343808e+00
2.605000000000000000e+03 4.055957881052631819e+02 3.118099250499585917e+00
2.605019999999999982e+03 4.056584982967806354e+02 3.158140300919747290e+00
2.605039999999999964e+03 4.057223404126487480e+02 3.232167931956229978e+00
2.605059999999999945e+03 4.057880448836272649e+02 3.345154544885851955e+00
2.605079999999999927e+03 4.058564353442656625e+02 3.501427735893211324e+00
2.605099999999999909e+03 4.059284144351381656e+02 3.704535593189687948e+00
2.605119999999999891e+03 4.060049465578485979e+02 3.957072589191378054e+00
2.605139999999999873e+03 4.060870365866607017e+02 4.260447045137604860e+00
2.605159999999999854e+03 4.061757032256801381e+02 4.614576808058361124e+00
2.605179999999999836e+03 4.062719455406530642e+02 5.017511405715046280e+00
2.605200000000000273e+03 4.063767013101990528e+02 5.464997411164155494e+00
2.605220000000000255e+03 4.064907964646494065e+02 5.950031535270067451e+00
2.605240000000000236e+03 4.066148860953763347e+02 6.462481329664592877e+00
2.605260000000000218e+03 4.067493895125182917e+02 6.988892293134155942e+00
2.605280000000000200e+03 4.068944245444744183e+02 7.512629560791645567e+00
2.605300000000000182e+03 4.070497492708349796e+02 8.014507115492106593e+00
2.605320000000000164e+03 4.072147222153815278e+02 8.474007506771052078e+00
2.605340000000000146e+03 4.073882928377633448e+02 8.871088209486567067e+00
2.605360000000000127e+03 4.075690327981931773e+02 9.188396197465330317e+00
2.605380000000000109e+03 4.077552127137097955e+02 9.413540304701395911e+00
2.605400000000000091e+03 4.079449210624285911e+02 9.540947501101291195e+00
2.605420000000000073e+03 4.081362122105484218e+02 9.572853572060394001e+00
2.605440000000000055e+03 4.083272630496572333e+02 9.519151595044753833e+00
2.605460000000000036e+03 4.085165150682127546e+02 9.396111768260077213e+00
2.605480000000000018e+03 4.087027817326980994e+02 9.224261667119666441e+00
2.605500000000000000e+03 4.088853088463743575e+02 9.025884382077522972e+00
2.605519999999999982e+03 4.090637849953785121e+02 8.822599505434830292e+00
2.605539999999999964e+03 4.092383074464243009e+02 8.633370407923447232e+00
2.605559999999999945e+03 4.094093139903885685e+02 8.473105808088224222e+00
2.605579999999999927e+03 4.095774929909363777e+02 8.351867349861279877e+00
2.605599999999999909e+03 4.097436829558859017e+02 8.274602201462228024e+00
2.605619999999999891e+03 4.099087710854760758e+02 8.241286288556787909e+00
2.605639999999999873e+03 4.100735980076474334e+02 8.247383127914424961e+00
2.605659999999999854e+03 4.102388742416953278e+02 8.284558251660799399e+00
2.605679999999999836e+03 4.104051132918570488e+02 8.341618643124258270e+00
2.605700000000000273e+03 4.105725856039781547e+02 8.405657902139649806e+00
2.605720000000000255e+03 4.107412971949063376e+02 8.463368864334851693e+00
2.605740000000000236e+03 4.109109955888467880e+02 8.502444235860791011e+00
2.605760000000000218e+03 4.110812036098998874e+02 8.512935664938989788e+00
2.605780000000000200e+03 4.112512785651558147e+02 8.488404808492704845e+00
2.605800000000000182e+03 4.114204909378557318e+02 8.426698566243425503e+00
2.605820000000000164e+03 4.115881137618453636e+02 8.330225620257655450e+00
2.605840000000000146e+03 4.117535120898327250e+02 8.205691484378739631e+00
2.605860000000000127e+03 4.119162221521019092e+02 8.063349364090830917e+00
2.605880000000000109e+03 4.120760117637196913e+02 7.915901563464107227e+00
2.605900000000000091e+03 4.122329167087977453e+02 7.777223823773760536e+00
2.605920000000000073e+03 4.123872512533442318e+02 7.661082168310613838e+00
2.605940000000000055e+03 4.125395939551696642e+02 7.579957170103460484e+00
2.605960000000000036e+03 4.126907516430588316e+02 7.544043625101215511e+00
2.605980000000000018e+03 4.128417052288335753e+02 7.560433743135725138e+00
2.606000000000000000e+03 4.129935408791447458e+02 7.632464431043149311e+00
2.606019999999999982e+03 4.131473695772849055e+02 7.759205837042673082e+00
2.606039999999999964e+03 4.133042378204219744e+02 7.935091709244858293e+00
2.606059999999999945e+03 4.134650326951673946e+02 8.149735825365034714e+00
2.606079999999999927e+03 4.136303858420055803e+02 8.388025210886150163e+00
2.606099999999999909e+03 4.138005831530958858e+02 8.630622962372340723e+00
2.606119999999999891e+03 4.139754897350055671e+02 8.855012128948294148e+00
2.606139999999999873e+03 4.141545018633039490e+02 9.037154776062184425e+00
2.606159999999999854e+03 4.143365379605276075e+02 9.153709526626833792e+00
2.606179999999999836e+03 4.145200776581311857e+02 9.184567441210608862e+00
2.606200000000000273e+03 4.147032513979937676e+02 9.115291063629813451e+00
2.606220000000000255e+03 4.148839737020862231e+02 8.938957984340804686e+00
2.606240000000000236e+03 4.150601036317791568e+02 8.656982157671732736e+00
2.606260000000000218e+03 4.152296096273871058e+02 8.278721608012800104e+00
2.606280000000000200e+03 4.153907150807580138e+02 7.819992418491501951e+00
2.606300000000000182e+03 4.155420063173679637e+02 7.300873179518936773e+00
2.606320000000000164e+03 4.156824937360054832e+02 6.743300971397071741e+00
2.606340000000000146e+03 4.158116267036922977e+02 6.168914192257630269e+00
2.606360000000000127e+03 4.159292703002944336e+02 5.597427352472918116e+00
2.606380000000000109e+03 4.160356558708775196e+02 5.045638533141636906e+00
2.606400000000000091e+03 4.161313176596006542e+02 4.527011019469087572e+00
2.606420000000000073e+03 4.162170256798442551e+02 4.051688144745979159e+00
2.606440000000000055e+03 4.162937218451578474e+02 3.626778232146378844e+00
2.606460000000000036e+03 4.163624632793518572e+02 3.256767473941896807e+00
2.606480000000000018e+03 4.164243742714602945e+02 2.943957316364174126e+00
2.606500000000000000e+03 4.164806066663379056e+02 2.688863394548338004e+00
2.606519999999999982e+03 4.165323075833888424e+02 2.490546289251608592e+00
2.606539999999999964e+03 4.165805930017238552e+02 2.346868307715446633e+00
2.606559999999999945e+03 4.166265258022323792e+02 2.254684386306776478e+00
2.606579999999999927e+03 4.166710970945742361e+02 2.209982644947034558e+00
2.606599999999999909e+03 4.167152100032386102e+02 2.207992829318972561e+00
2.606619999999999891e+03 4.167596654556197677e+02 2.243280510407807959e+00
2.606639999999999873e+03 4.168051498336863574e+02 2.309843319006630757e+00
2.606659999999999854e+03 4.168522247090764381e+02 2.401222606724460640e+00
2.606679999999999836e+03 4.169013190378319678e+02 2.510641125134060125e+00
2.606700000000000273e+03 4.169527244352126445e+02 2.631173213859848925e+00
2.606720000000000255e+03 4.170065941972885639e+02 2.755949570473083199e+00
2.606740000000000236e+03 4.170629467392747642e+02 2.878392579372679450e+00
2.606760000000000218e+03 4.171216739712037338e+02 2.992473524594815970e+00
2.606780000000000200e+03 4.171825549089179503e+02 3.092974611559176967e+00
2.606800000000000182e+03 4.172452744059523866e+02 3.175736125126670917e+00
2.606820000000000164e+03 4.173094464839488182e+02 3.237864989324942933e+00
2.606840000000000146e+03 4.173746412633562954e+02 3.277882692530863284e+00
2.606860000000000127e+03 4.174404140935237706e+02 3.295795144472747573e+00
2.606880000000000109e+03 4.175063352157870895e+02 3.293075398391064113e+00
2.606900000000000091e+03 4.175720182108595395e+02 3.272560485017967480e+00
2.606920000000000073e+03 4.176371456132968660e+02 3.238273918780245175e+00
2.606940000000000055e+03 4.177014903918655477e+02 3.195193660440137418e+00
2.606960000000000036e+03 4.177649324470619945e+02 3.148990125523794426e+00
2.606980000000000018e+03 4.178274697792047050e+02 3.105759197216968914e+00
2.607000000000000000e+03 4.178892244510232103e+02 3.071771768091950516e+00
2.607019999999999982e+03 4.179504438393914256e+02 3.053255024768680048e+00
2.607039999999999964e+03 4.180114978981772538e+02 3.056212941649181225e+00
2.607059999999999945e+03 4.180728732256949343e+02 3.086285483774697358e+00
2.607079999999999927e+03 4.181351646470653804e+02 3.148638907541655652e+00
2.607099999999999909e+03 4.181990648038188851e+02 3.247874067357709560e+00
2.607119999999999891e+03 4.182653519572171490e+02 3.387936178057166181e+00
2.607139999999999873e+03 4.183348758429526129e+02 3.572007079069175361e+00
2.607159999999999854e+03 4.184085410436843517e+02 3.802361934382881614e+00
2.607179999999999836e+03 4.184872870088358923e+02 4.080174942555754747e+00
2.607200000000000273e+03 4.185720635929101832e+02 4.405264894374683493e+00
2.607220000000000255e+03 4.186638009043278998e+02 4.775781845059777098e+00
2.607240000000000236e+03 4.187633724257810854e+02 5.187852305875079395e+00
2.607260000000000218e+03 4.188715509331098019e+02 5.635222578956319062e+00
2.607280000000000200e+03 4.189889577960670408e+02 6.108967291800408539e+00
2.607300000000000182e+03 4.191160078762476928e+02 6.597358611725888444e+00
2.607320000000000164e+03 4.192528543754215207e+02 7.086012217434808136e+00
2.607340000000000146e+03 4.193993403541566067e+02 7.558425495666695859e+00
2.607360000000000127e+03 4.195549656235489238e+02 7.996984434663987784e+00
2.607380000000000109e+03 4.197188785204254486e+02 8.384434088519052253e+00
2.607400000000000091e+03 4.198899007191793658e+02 8.705679312311506379e+00
2.607420000000000073e+03 4.200665892603116731e+02 8.949649617690928594e+00
2.607440000000000055e+03 4.202473335634764453e+02 9.110870515538207925e+00
2.607460000000000036e+03 4.204304778821595505e+02 9.190384010376030588e+00
2.607480000000000018e+03 4.206144535309088042e+02 9.195780167010084938e+00
2.607500000000000000e+03 4.207979023690818394e+02 9.140304242294780224e+00
2.607519999999999982e+03 4.209797745377431397e+02 9.041220029187474694e+00
2.607539999999999964e+03 4.211593886979493391e+02 8.917759559674294678e+00
2.607559999999999945e+03 4.213364502173960204e+02 8.789025683978609393e+00
2.607579999999999927e+03 4.215110295412534924e+02 8.672148791260257283e+00
2.607599999999999909e+03 4.216835078558270311e+02 8.580877712705131444e+00
2.607619999999999891e+03 4.218544994483349342e+02 8.524663128376978705e+00
2.607639999999999873e+03 4.220247605354775828e+02 8.508207607779310067e+00
2.607659999999999854e+03 4.221950932326077464e+02 8.531420708362922767e+00
2.607679999999999836e+03 4.223662521712360558e+02 8.589722360134450341e+00
2.607700000000000273e+03 4.225388603769301312e+02 8.674659633173369855e+00
2.607720000000000255e+03 4.227133404719880332e+02 8.774821905576379422e+00
2.607740000000000236e+03 4.228898670363438441e+02 8.877037596905672956e+00
